2013-07-24T20:36:27Z	30.315187	-97.67712	177.02002	false
2013-07-24T20:35:57Z	30.31518	-97.677185	177.02002	false
2013-07-24T20:35:12Z	30.315203	-97.67713	177.02002	false
2013-07-24T20:34:47Z	30.315193	-97.67714	177.02002	false
2013-07-24T20:33:55Z	30.315218	-97.67712	177.02002	false
2013-07-24T20:33:22Z	30.315195	-97.67724	177.50061	false
2013-07-24T20:32:14Z	30.315187	-97.67712	177.9812	false
2013-07-24T20:31:24Z	30.315186	-97.6771	178.94263	false
2013-07-24T20:30:54Z	30.31515	-97.67717	179.42322	false
2013-07-24T20:30:33Z	30.315144	-97.6772	179.42322	false
2013-07-24T20:30:01Z	30.315178	-97.67722	179.42322	false
2013-07-24T20:29:25Z	30.315163	-97.67723	178.46191	false
2013-07-24T20:28:03Z	30.315184	-97.677124	179.90381	false
2013-07-24T20:25:19Z	30.315199	-97.67709	181.34583	false
2013-07-24T20:24:08Z	30.31523	-97.6773	183.26843	false
2013-07-24T20:23:25Z	30.31513	-97.677216	182.30713	false
2013-07-24T20:22:35Z	30.315105	-97.67722	181.82642	false
2013-07-24T20:22:14Z	30.31515	-97.67711	182.30713	false
2013-07-24T20:21:46Z	30.31524	-97.67719	182.78784	false
2013-07-24T20:20:16Z	30.315178	-97.677086	182.78784	false
2013-07-24T20:19:57Z	30.315174	-97.67715	183.26843	false
2013-07-24T20:19:27Z	30.315151	-97.677185	182.78784	false
2013-07-24T20:18:16Z	30.315193	-97.67707	183.26843	false
2013-07-24T20:17:19Z	30.315159	-97.67706	184.22986	false
2013-07-24T20:15:37Z	30.315166	-97.67713	183.74902	false
2013-07-24T20:14:57Z	30.315178	-97.677216	184.71057	false
2013-07-24T20:14:35Z	30.315165	-97.67716	184.22986	false
2013-07-24T20:14:05Z	30.315207	-97.67716	185.19116	false
2013-07-24T20:13:41Z	30.315283	-97.67719	184.71057	false
2013-07-24T20:13:07Z	30.315231	-97.67706	184.71057	false
2013-07-24T20:12:44Z	30.3153	-97.6772	185.19116	false
2013-07-24T20:12:13Z	30.315277	-97.677216	184.71057	false
2013-07-24T20:11:54Z	30.31529	-97.67721	185.19116	false
2013-07-24T20:11:31Z	30.315264	-97.67725	184.71057	false
2013-07-24T20:11:05Z	30.315231	-97.67708	185.67175	false
2013-07-24T20:10:41Z	30.315235	-97.67702	185.67175	false
2013-07-24T20:10:18Z	30.315126	-97.67727	185.19116	false
2013-07-24T20:09:55Z	30.315178	-97.67715	186.15247	false
2013-07-24T20:09:10Z	30.31518	-97.67714	185.67175	false
2013-07-24T20:08:52Z	30.315151	-97.67722	184.71057	false
2013-07-24T20:08:24Z	30.315125	-97.67728	185.19116	false
2013-07-24T20:07:52Z	30.315153	-97.677284	184.71057	false
2013-07-24T20:07:35Z	30.315186	-97.67721	184.71057	false
2013-07-24T20:07:22Z	30.315208	-97.677155	185.19116	false
2013-07-24T20:06:55Z	30.31521	-97.676895	185.19116	false
2013-07-24T20:06:37Z	30.315176	-97.676926	185.19116	false
2013-07-24T20:06:11Z	30.31518	-97.67705	185.19116	false
2013-07-24T20:05:52Z	30.31518	-97.67702	185.67175	false
2013-07-24T20:05:27Z	30.315104	-97.677124	185.19116	false
2013-07-24T20:04:55Z	30.315054	-97.67721	185.67175	false
2013-07-24T20:04:18Z	30.315004	-97.67719	184.71057	false
2013-07-24T20:03:56Z	30.31499	-97.67731	185.67175	false
2013-07-24T20:03:35Z	30.31503	-97.67722	185.19116	false
2013-07-24T20:03:29Z	30.31505	-97.67714	185.19116	false
2013-07-24T20:03:05Z	30.315138	-97.67693	184.71057	false
2013-07-24T20:02:44Z	30.315125	-97.67694	184.71057	false
2013-07-24T20:02:21Z	30.315092	-97.6771	186.15247	false
2013-07-24T20:01:57Z	30.315125	-97.67708	185.19116	false
2013-07-24T20:01:17Z	30.314936	-97.67706	185.19116	true
2013-07-24T19:59:07Z	30.315128	-97.67739	184.71057	false
2013-07-24T19:59:06Z	30.315128	-97.67739	183.26843	true
2013-07-24T19:53:55Z	30.315163	-97.677444	183.74902	false
2013-07-24T19:53:48Z	30.315302	-97.67766	187.11377	false
2013-07-24T19:53:46Z	30.315409	-97.67777	187.59436	false
2013-07-24T19:53:42Z	30.315489	-97.678116	189.99768	false
2013-07-24T19:53:32Z	30.315409	-97.67888	192.88171	false
2013-07-24T19:53:28Z	30.315363	-97.679245	193.3623	false
2013-07-24T19:53:20Z	30.315472	-97.67993	191.92029	false
2013-07-24T19:53:17Z	30.315496	-97.680244	196.24634	false
2013-07-24T19:53:15Z	30.315414	-97.68041	197.20752	false
2013-07-24T19:53:10Z	30.315031	-97.68073	200.57227	false
2013-07-24T19:53:03Z	30.314667	-97.680954	200.09167	false
2013-07-24T19:52:54Z	30.314095	-97.681335	201.05286	false
2013-07-24T19:52:49Z	30.313728	-97.68176	199.13013	false
2013-07-24T19:52:40Z	30.31347	-97.6826	200.09167	false
2013-07-24T19:52:34Z	30.31335	-97.68302	200.09167	false
2013-07-24T19:52:23Z	30.3127	-97.684074	199.13013	false
2013-07-24T19:52:13Z	30.31212	-97.68493	197.68823	false
2013-07-24T19:52:06Z	30.311975	-97.68571	197.68823	false
2013-07-24T19:52:04Z	30.312025	-97.68589	197.68823	false
2013-07-24T19:52:03Z	30.312033	-97.68598	198.16895	false
2013-07-24T19:51:55Z	30.312265	-97.68666	198.64954	false
2013-07-24T19:51:51Z	30.312346	-97.68716	196.24634	false
2013-07-24T19:51:47Z	30.312332	-97.68756	194.80432	false
2013-07-24T19:51:39Z	30.312428	-97.68844	196.72693	false
2013-07-24T19:51:38Z	30.312485	-97.68855	198.16895	false
2013-07-24T19:51:37Z	30.312529	-97.68866	198.16895	false
2013-07-24T19:51:27Z	30.313156	-97.68994	201.53357	false
2013-07-24T19:51:19Z	30.31349	-97.69089	202.01428	false
2013-07-24T19:51:12Z	30.313591	-97.69121	201.53357	false
2013-07-24T19:51:07Z	30.31362	-97.691315	202.01428	false
2013-07-24T19:50:58Z	30.31391	-97.69211	201.53357	false
2013-07-24T19:50:51Z	30.313873	-97.6923	201.53357	false
2013-07-24T19:50:47Z	30.313894	-97.69228	201.05286	false
2013-07-24T19:50:40Z	30.313938	-97.69225	200.57227	false
2013-07-24T19:50:33Z	30.314102	-97.69231	198.16895	false
2013-07-24T19:50:32Z	30.314106	-97.69231	198.16895	false
2013-07-24T19:50:27Z	30.314146	-97.69231	194.80432	true
2013-07-24T19:50:26Z	30.313812	-97.692215	191.92029	true
2013-07-24T19:42:57Z	30.313818	-97.69227	191.92029	false
2013-07-24T19:42:53Z	30.313707	-97.69238	192.40112	false
2013-07-24T19:42:43Z	30.313526	-97.69252	190.4784	false
2013-07-24T19:42:38Z	30.313597	-97.6927	190.95898	false
2013-07-24T19:42:34Z	30.313547	-97.69287	190.4784	false
2013-07-24T19:42:31Z	30.313362	-97.69299	189.99768	false
2013-07-24T19:42:21Z	30.31267	-97.693405	189.51697	false
2013-07-24T19:42:10Z	30.311642	-97.693985	187.59436	false
2013-07-24T19:41:59Z	30.310541	-97.69468	188.55579	false
2013-07-24T19:41:44Z	30.308794	-97.69578	189.51697	false
2013-07-24T19:41:29Z	30.30702	-97.6969	189.03638	false
2013-07-24T19:41:17Z	30.30561	-97.69781	185.67175	false
2013-07-24T19:41:14Z	30.305235	-97.69805	183.74902	false
2013-07-24T19:41:09Z	30.304588	-97.69846	185.67175	false
2013-07-24T19:41:02Z	30.303835	-97.6989	187.11377	false
2013-07-24T19:40:14Z	30.303558	-97.69905	187.11377	false
2013-07-24T19:39:54Z	30.30355	-97.69906	187.59436	false
2013-07-24T19:39:48Z	30.303295	-97.69921	189.03638	false
2013-07-24T19:39:41Z	30.30258	-97.6996	190.95898	false
2013-07-24T19:39:40Z	30.30249	-97.69965	190.95898	false
2013-07-24T19:39:33Z	30.302307	-97.70004	191.43958	false
2013-07-24T19:39:30Z	30.302351	-97.70012	191.43958	false
2013-07-24T19:39:24Z	30.302572	-97.700615	193.3623	false
2013-07-24T19:39:07Z	30.303658	-97.70294	193.3623	false
2013-07-24T19:39:00Z	30.304045	-97.70376	192.40112	false
2013-07-24T19:38:52Z	30.304146	-97.70397	191.92029	false
2013-07-24T19:38:46Z	30.304258	-97.70419	192.40112	false
2013-07-24T19:38:45Z	30.304304	-97.70429	192.40112	false
2013-07-24T19:38:34Z	30.305044	-97.70587	195.76562	false
2013-07-24T19:38:20Z	30.306025	-97.70785	196.72693	false
2013-07-24T19:38:08Z	30.306711	-97.709206	196.72693	false
2013-07-24T19:37:55Z	30.307404	-97.71062	198.64954	false
2013-07-24T19:37:54Z	30.30744	-97.7107	198.16895	false
2013-07-24T19:37:47Z	30.307323	-97.71123	197.68823	false
2013-07-24T19:37:45Z	30.307158	-97.71135	196.72693	false
2013-07-24T19:37:36Z	30.305992	-97.71221	194.32373	false
2013-07-24T19:37:27Z	30.30457	-97.71311	191.43958	false
2013-07-24T19:37:22Z	30.30392	-97.71353	189.99768	false
2013-07-24T19:37:15Z	30.30335	-97.71395	189.99768	false
2013-07-24T19:37:07Z	30.302397	-97.714554	189.99768	false
2013-07-24T19:37:00Z	30.301344	-97.71521	193.84302	false
2013-07-24T19:36:53Z	30.300285	-97.71589	190.4784	false
2013-07-24T19:36:44Z	30.29915	-97.71659	187.11377	false
2013-07-24T19:36:36Z	30.298542	-97.71696	186.15247	false
2013-07-24T19:36:32Z	30.298481	-97.71712	185.19116	false
2013-07-24T19:36:30Z	30.298534	-97.71719	185.67175	false
2013-07-24T19:36:20Z	30.298801	-97.71776	186.63318	false
2013-07-24T19:36:14Z	30.29883	-97.71807	188.07507	false
2013-07-24T19:36:11Z	30.298887	-97.718254	189.03638	false
2013-07-24T19:36:06Z	30.298769	-97.71848	187.59436	false
2013-07-24T19:36:00Z	30.298374	-97.71874	186.63318	false
2013-07-24T19:35:56Z	30.29825	-97.71888	186.15247	false
2013-07-24T19:35:49Z	30.29836	-97.71919	186.15247	false
2013-07-24T19:35:37Z	30.29873	-97.71996	186.15247	false
2013-07-24T19:35:34Z	30.298779	-97.72003	186.15247	false
2013-07-24T19:35:26Z	30.298899	-97.72028	186.63318	false
2013-07-24T19:35:17Z	30.299059	-97.7206	187.11377	false
2013-07-24T19:35:13Z	30.299213	-97.72066	187.59436	false
2013-07-24T19:35:06Z	30.29952	-97.72047	188.07507	false
2013-07-24T19:34:59Z	30.299723	-97.72036	189.03638	false
2013-07-24T19:34:54Z	30.29988	-97.7203	189.03638	false
2013-07-24T19:34:49Z	30.299904	-97.720314	188.55579	false
2013-07-24T19:34:45Z	30.299913	-97.720345	189.03638	true
2013-07-24T19:34:44Z	30.299881	-97.72033	187.59436	true
2013-07-24T19:22:17Z	30.29988	-97.720345	185.19116	false
2013-07-24T19:22:07Z	30.299892	-97.72025	184.22986	false
2013-07-24T19:21:56Z	30.300123	-97.72007	184.71057	false
2013-07-24T19:21:44Z	30.30003	-97.7198	185.67175	false
2013-07-24T19:21:30Z	30.299643	-97.71946	185.67175	false
2013-07-24T19:21:27Z	30.299603	-97.719376	185.19116	false
2013-07-24T19:21:15Z	30.29938	-97.71873	184.71057	false
2013-07-24T19:21:13Z	30.299334	-97.7186	184.71057	false
2013-07-24T19:21:12Z	30.299313	-97.71852	185.67175	false
2013-07-24T19:21:04Z	30.299004	-97.71829	184.71057	false
2013-07-24T19:21:02Z	30.298967	-97.71823	184.71057	false
2013-07-24T19:20:58Z	30.298895	-97.71794	184.71057	false
2013-07-24T19:20:57Z	30.298887	-97.71786	184.22986	false
